Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
42196,5278563,52,8,single,rented,no,Civil_servant,Pimpri-Chinchwad,Maharashtra,5,10,0
31928,1041253,64,16,single,rented,no,Biomedical_Engineer,Pallavaram,Tamil_Nadu,10,14,0
45451,7710303,41,12,single,rented,yes,Comedian,Motihari[34],Bihar,4,14,0
98424,4167093,77,18,single,owned,no,Chartered_Accountant,Farrukhabad,Uttar_Pradesh,13,12,0
7244,8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0
66258,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
97998,8025541,53,9,married,rented,no,Chemical_engineer,Ghaziabad,Uttar_Pradesh,7,14,0
34395,6131551,21,10,married,rented,yes,Graphic_Designer,South_Dumdum,West_Bengal,9,14,0
27299,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
78256,9215706,34,10,single,rented,yes,Designer,Sagar,Madhya_Pradesh,10,14,0
17637,6189149,30,0,single,norent_noown,no,Librarian,Thrissur,Kerala,0,14,0
13048,9961539,41,8,single,owned,yes,Geologist,Sambhal,Uttar_Pradesh,8,10,0
46992,4503934,57,17,single,rented,no,Petroleum_Engineer,Moradabad,Uttar_Pradesh,5,14,0
97881,1405890,34,2,single,owned,no,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
51767,6866088,68,19,married,rented,yes,Web_designer,Ichalkaranji,Maharashtra,10,13,0
67467,1514872,76,8,single,rented,yes,Engineer,Mango,Jharkhand,8,13,0
17354,7998315,65,13,single,rented,no,Army_officer,Rajpur_Sonarpur,West_Bengal,4,12,0
60506,4659517,76,2,married,rented,no,Army_officer,Tirupati[21][22],Andhra_Pradesh,2,12,0
6200,2176235,50,10,single,rented,no,Biomedical_Engineer,Hajipur[31],Bihar,3,11,0
86035,4791888,69,13,single,rented,no,Chemical_engineer,Rajpur_Sonarpur,West_Bengal,3,12,0
13212,632665,26,13,single,rented,no,Flight_attendant,Bhubaneswar,Odisha,9,10,0
65880,4393229,34,11,single,rented,yes,Lawyer,Hospet,Karnataka,9,12,0
38539,972554,54,13,single,rented,yes,Comedian,Barasat,West_Bengal,13,12,0
91422,4175765,79,3,single,rented,no,Physician,Mysore[7][8][9],Karnataka,3,13,1
14959,1270796,27,12,single,rented,yes,Chemical_engineer,Nellore[14][15],Andhra_Pradesh,6,10,0
13928,8158874,39,10,married,rented,no,Chemical_engineer,Indore,Madhya_Pradesh,5,14,0
79750,192078,62,9,single,rented,yes,Web_designer,Eluru[25],Andhra_Pradesh,5,11,0
21661,3345583,32,2,single,rented,no,Mechanical_engineer,Ozhukarai,Puducherry,2,14,0
82527,3887037,65,11,single,rented,no,Physician,Sultan_Pur_Majra,Delhi,6,11,0
31714,7478707,39,9,single,rented,no,Design_Engineer,Ranchi,Jharkhand,3,10,0
27505,4143099,21,3,single,rented,no,Technology_specialist,Visakhapatnam[4],Andhra_Pradesh,3,11,0
83422,9082904,29,13,single,rented,no,Artist,Mango,Jharkhand,11,12,0
91872,444242,77,11,married,rented,no,Dentist,Dibrugarh,Assam,8,12,0
55778,957493,72,14,single,rented,no,Aviator,Satara,Maharashtra,9,14,0
44092,2701403,32,3,single,rented,no,Geologist,Udupi,Karnataka,3,11,0
45136,510912,32,5,single,rented,yes,Physician,Mango,Jharkhand,5,12,0
69577,4981319,72,19,single,rented,no,Technology_specialist,Kota[6],Rajasthan,9,13,0
98810,4072488,71,14,single,rented,no,Economist,Tumkur,Karnataka,4,10,0
90579,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,1
5956,3310900,62,3,single,rented,yes,Dentist,Jaipur,Rajasthan,3,11,0
53766,2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,0
96420,4668470,67,13,single,owned,no,Army_officer,Kamarhati,West_Bengal,9,10,0
12970,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
83404,1185318,40,3,single,rented,no,Secretary,Khammam,Telangana,3,10,0
20635,1429643,24,11,single,rented,no,Civil_servant,Ozhukarai,Puducherry,11,10,0
83093,973794,69,16,single,rented,yes,Geologist,Raipur,Chhattisgarh,8,14,1
98799,5830632,35,15,single,rented,no,Civil_servant,Kakinada,Andhra_Pradesh,13,11,0
32413,4976661,22,9,single,rented,no,Architect,Kozhikode,Kerala,8,12,0
42639,8381715,72,0,single,rented,yes,Surveyor,North_Dumdum,West_Bengal,0,10,0
67315,2435155,77,5,single,rented,no,Mechanical_engineer,Bilaspur,Chhattisgarh,5,13,0
67878,1638680,27,11,single,norent_noown,no,Statistician,Saharsa[29],Bihar,10,12,0
18027,7756519,56,4,single,rented,no,Lawyer,Jhansi,Uttar_Pradesh,4,14,1
13900,7637007,48,17,single,rented,no,Dentist,Uluberia,West_Bengal,4,12,0
37169,7736608,47,18,single,rented,yes,Civil_engineer,Kota[6],Rajasthan,3,13,0
28506,1222892,74,7,single,rented,yes,Politician,Jalgaon,Maharashtra,5,12,0
14577,4279399,49,4,single,rented,yes,Microbiologist,Pallavaram,Tamil_Nadu,4,10,0
26875,1412296,50,17,single,rented,yes,Mechanical_engineer,Machilipatnam,Andhra_Pradesh,14,10,0
5503,2015341,47,6,single,rented,no,Graphic_Designer,Panvel,Maharashtra,6,13,0
15164,1969961,51,9,married,rented,yes,Dentist,Amritsar,Punjab,9,12,0
27060,2217063,34,3,single,rented,no,Computer_hardware_engineer,Chinsurah,West_Bengal,3,11,0
83579,6885928,79,15,married,rented,no,Air_traffic_controller,Madhyamgram,West_Bengal,13,13,0
53163,3460313,77,18,single,rented,yes,Lawyer,Aligarh,Uttar_Pradesh,11,12,0
30526,9402303,72,9,single,rented,no,Army_officer,Aligarh,Uttar_Pradesh,5,10,0
5368,3991815,66,4,married,rented,no,Technical_writer,Alappuzha,Kerala,4,10,0
9265,6581560,50,13,single,rented,no,Air_traffic_controller,Kollam,Kerala,7,12,0
82560,4828749,28,15,single,rented,no,Librarian,Rajahmundry[19][20],Andhra_Pradesh,5,11,1
61479,8942790,26,0,single,rented,no,Air_traffic_controller,Bikaner,Rajasthan,0,14,0
33538,2557697,59,18,single,rented,no,Graphic_Designer,Ichalkaranji,Maharashtra,8,14,0
62886,7351555,58,16,single,rented,yes,Aviator,Kozhikode,Kerala,8,11,0
71972,9910826,79,8,single,rented,no,Architect,Kurnool[18],Andhra_Pradesh,8,10,0
2096,2256811,77,4,single,rented,yes,Chemical_engineer,Ahmednagar,Maharashtra,4,14,0
38696,5639809,75,0,single,rented,no,Drafter,Dehradun,Uttarakhand,0,10,0
70447,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0
47846,7256900,55,9,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,4,14,1
80472,7213058,50,12,single,rented,no,Army_officer,Amravati,Maharashtra,4,12,0
25629,8253120,38,17,single,rented,yes,Hotel_Manager,Dehri[30],Bihar,8,10,0
20702,4825118,52,1,single,rented,no,Magistrate,Danapur,Bihar,1,10,1
35880,1821438,26,0,single,rented,yes,Chartered_Accountant,Fatehpur,Uttar_Pradesh,0,12,1
20277,4409735,54,2,single,rented,no,Fashion_Designer,Mirzapur,Uttar_Pradesh,2,10,1
68636,4607910,66,7,single,rented,yes,Computer_operator,Alappuzha,Kerala,7,14,0
30456,8908371,25,16,single,rented,no,Chef,Guwahati,Assam,7,11,0
10805,1885923,46,16,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,8,14,1
27829,6922312,40,19,single,rented,yes,Financial_Analyst,Sri_Ganganagar,Rajasthan,14,13,0
88954,1736074,64,3,single,rented,no,Analyst,Kharagpur,West_Bengal,3,11,0
77043,4727668,62,20,single,rented,yes,Drafter,Khandwa,Madhya_Pradesh,7,10,0
6253,3019138,69,5,single,rented,no,Graphic_Designer,Giridih,Jharkhand,5,10,0
62562,8878375,65,7,single,rented,no,Secretary,Singrauli,Madhya_Pradesh,7,14,1
54222,2442178,34,15,married,rented,no,Air_traffic_controller,Alwar,Rajasthan,10,13,0
72126,5888261,78,6,single,rented,no,Physician,Adoni,Andhra_Pradesh,3,10,0
36200,5860796,42,15,married,rented,yes,Aviator,Chapra,Bihar,5,14,0
32075,6003650,53,12,single,rented,no,Design_Engineer,Narasaraopet,Andhra_Pradesh,10,10,0
43420,7352225,78,14,married,rented,no,Firefighter,Rajpur_Sonarpur,West_Bengal,6,14,0
70779,893955,28,8,married,rented,no,Geologist,Bally,West_Bengal,3,14,0
10470,9704512,78,15,single,rented,no,Artist,Panipat,Haryana,11,14,1
37198,4391559,52,6,single,owned,no,Civil_servant,Rewa,Madhya_Pradesh,6,13,0
92210,4147754,21,18,single,rented,no,Police_officer,Kolkata,West_Bengal,8,12,0
45624,1877926,52,16,single,rented,no,Fashion_Designer,Bhiwani,Haryana,14,13,0
59681,661573,42,20,single,rented,yes,Analyst,Suryapet,Telangana,14,12,0
14129,8724013,79,19,single,rented,no,Economist,Morena,Madhya_Pradesh,13,12,0
91763,9120988,28,9,single,rented,no,Physician,Erode[17],Tamil_Nadu,9,12,0
78445,170128,29,17,single,rented,no,Analyst,Ambala,Haryana,12,12,0
20874,7192207,41,12,single,rented,yes,Microbiologist,Shivpuri,Madhya_Pradesh,7,11,0
91864,1281960,24,8,single,rented,no,Politician,Siwan[32],Bihar,8,13,0
79585,1796846,45,16,single,rented,yes,Software_Developer,Bidar,Karnataka,9,14,0
79171,9098609,36,2,single,rented,no,Microbiologist,Burhanpur,Madhya_Pradesh,2,11,0
59900,7932482,34,11,single,rented,no,Air_traffic_controller,Thrissur,Kerala,11,14,0
63409,235563,48,5,married,rented,no,Flight_attendant,Katihar,Bihar,5,11,1
33789,8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
84560,132850,72,0,single,norent_noown,no,Chef,Kadapa[23],Andhra_Pradesh,0,11,0
93083,850458,75,1,single,rented,no,Hotel_Manager,Ambala,Haryana,1,12,0
7930,2041208,63,6,single,rented,no,Mechanical_engineer,Kochi,Kerala,6,12,0
70973,2010564,71,16,single,rented,yes,Microbiologist,Malegaon,Maharashtra,3,12,0
63883,6162373,42,18,single,rented,yes,Civil_engineer,Aizawl,Mizoram,4,13,0
46180,5737594,26,11,single,rented,no,Lawyer,Gurgaon,Haryana,10,12,1
62011,6892122,68,4,single,rented,no,Technology_specialist,Kharagpur,West_Bengal,4,13,0
42509,1766902,30,14,single,rented,no,Police_officer,Amritsar,Punjab,8,13,0
57906,6427114,71,12,single,rented,no,Chef,Madurai,Tamil_Nadu,4,10,0
79221,8553248,74,0,married,rented,yes,Statistician,Bhilwara,Rajasthan,0,14,0
88211,5776771,54,19,single,rented,no,Dentist,Davanagere,Karnataka,3,14,0
80557,9965987,61,3,single,rented,no,Industrial_Engineer,Proddatur,Andhra_Pradesh,3,12,0
26685,1456270,43,10,single,rented,no,Fashion_Designer,Mira-Bhayandar,Maharashtra,10,10,0
35890,8683788,21,16,single,rented,yes,Technical_writer,Gopalpur,West_Bengal,10,11,0
3337,2087335,27,1,single,rented,yes,Hotel_Manager,Bangalore,Karnataka,1,12,0
91878,4171960,73,16,single,rented,no,Magistrate,Gorakhpur,Uttar_Pradesh,10,10,0
19124,9046990,35,12,single,rented,no,Industrial_Engineer,Dhanbad,Jharkhand,3,12,0
20480,221630,58,12,single,rented,yes,Web_designer,Durg,Chhattisgarh,7,12,0
55977,4142958,60,2,single,rented,no,Surveyor,Erode[17],Tamil_Nadu,2,11,0
78901,2499018,24,15,single,rented,no,Magistrate,Motihari[34],Bihar,8,13,1
16698,4939664,61,14,married,rented,yes,Financial_Analyst,Danapur,Bihar,4,12,0
2730,8897791,71,16,single,rented,yes,Fashion_Designer,Vijayawada,Andhra_Pradesh,3,10,0
71680,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0
92487,960205,66,16,single,rented,no,Comedian,Vijayawada,Andhra_Pradesh,7,11,0
45591,4977116,25,7,single,rented,yes,Police_officer,Bhopal,Madhya_Pradesh,7,10,1
46975,340310,70,7,single,rented,yes,Dentist,Ramagundam[27],Telangana,7,13,0
79648,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
82201,3491608,30,3,single,rented,no,Graphic_Designer,Hospet,Karnataka,3,14,0
98766,9089173,63,6,single,rented,yes,Chartered_Accountant,Munger,Bihar,6,12,0
21979,5492355,28,2,single,rented,yes,Hotel_Manager,Suryapet,Telangana,2,11,0
2785,6491605,24,15,single,rented,no,Police_officer,Nizamabad,Telangana,14,12,0
56344,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
76240,9605668,25,17,single,rented,yes,Dentist,Bardhaman,West_Bengal,8,14,0
15896,4304025,53,7,single,owned,yes,Civil_servant,Hospet,Karnataka,7,11,0
69119,7638998,46,14,single,rented,yes,Firefighter,Gandhidham,Gujarat,12,11,0
82230,6395936,66,11,single,owned,no,Comedian,Gandhinagar,Gujarat,11,14,0
55126,7837542,76,3,single,rented,no,Technician,Ranchi,Jharkhand,3,13,0
60352,1779389,41,7,single,rented,no,Dentist,Davanagere,Karnataka,7,14,0
35379,6845511,78,14,single,rented,no,Fashion_Designer,Saharanpur,Uttar_Pradesh,4,12,0
17167,1551042,70,18,single,rented,no,Official,Bahraich,Uttar_Pradesh,13,13,1
73755,7816158,44,8,single,rented,no,Design_Engineer,Nashik,Maharashtra,8,13,1
58086,2113243,63,8,single,rented,no,Geologist,Gandhinagar,Gujarat,7,10,0
99961,681915,24,16,single,rented,no,Scientist,Ulhasnagar,Maharashtra,9,10,0
71946,3708922,24,13,single,rented,yes,Consultant,Eluru[25],Andhra_Pradesh,5,12,0
27397,3545686,37,9,single,rented,no,Computer_operator,Kavali,Andhra_Pradesh,6,11,0
84407,8800769,29,4,single,rented,no,Microbiologist,Vasai-Virar,Maharashtra,4,12,1
14085,9312068,23,0,single,rented,no,Industrial_Engineer,Panipat,Haryana,0,11,0
35735,8075181,21,12,single,rented,no,Chartered_Accountant,Ongole,Andhra_Pradesh,7,14,1
90242,7773112,25,2,single,rented,yes,Software_Developer,Pune,Maharashtra,2,11,1
51932,6058793,45,0,single,rented,no,Hotel_Manager,Raiganj,West_Bengal,0,12,0
98548,3420288,71,16,single,rented,no,Architect,Guna,Madhya_Pradesh,4,14,0
29887,2859480,30,14,single,owned,no,Technician,Sri_Ganganagar,Rajasthan,10,12,0
34991,5090745,35,5,married,rented,no,Chartered_Accountant,Aizawl,Mizoram,5,12,1
1557,1586203,65,17,single,rented,no,Police_officer,Loni,Uttar_Pradesh,5,10,0
51946,7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14,1
10521,4804453,41,0,single,rented,no,Dentist,Bardhaman,West_Bengal,0,14,0
7059,5294937,53,8,married,rented,no,Mechanical_engineer,Belgaum,Karnataka,8,12,0
96098,8986429,70,9,single,rented,no,Consultant,Muzaffarpur,Bihar,9,12,0
86491,2116007,24,5,single,rented,yes,Analyst,Suryapet,Telangana,5,13,1
9470,7826657,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,10,1
85253,4822937,33,0,single,rented,no,Engineer,Katihar,Bihar,0,14,0
64490,9673332,70,0,married,rented,yes,Technician,Chennai,Tamil_Nadu,0,12,0
75316,1580117,22,7,single,rented,no,Librarian,Bharatpur,Rajasthan,7,13,0
75340,9265462,48,6,single,rented,no,Hotel_Manager,Udaipur,Rajasthan,6,10,1
13651,1776630,67,5,married,rented,no,Web_designer,Udupi,Karnataka,5,12,0
90530,6467458,68,3,single,rented,yes,Hotel_Manager,Kolkata,West_Bengal,3,11,0
45645,5665869,51,4,single,rented,no,Scientist,Adoni,Andhra_Pradesh,4,13,0
70102,1713011,41,5,single,rented,no,Civil_servant,Jamnagar,Gujarat,5,11,0
59387,7156599,22,0,single,rented,no,Design_Engineer,Belgaum,Karnataka,0,12,0
83036,300440,54,20,single,rented,no,Librarian,Morena,Madhya_Pradesh,8,11,0
15442,7332667,76,8,single,rented,no,Fashion_Designer,Jaunpur,Uttar_Pradesh,5,10,0
71671,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0
4554,6461329,41,18,single,rented,yes,Consultant,Jorhat,Assam,8,12,0
88054,4899772,62,18,single,rented,no,Firefighter,Ahmedabad,Gujarat,12,10,0
29834,2504515,51,14,single,rented,yes,Microbiologist,Mathura,Uttar_Pradesh,7,12,0
41982,6735953,36,19,single,rented,no,Psychologist,Buxar[37],Bihar,12,10,0
48415,7906211,49,5,single,rented,yes,Engineer,Sasaram[30],Bihar,5,11,0
43246,245844,67,4,married,rented,no,Economist,Bhatpara,West_Bengal,3,11,0
78958,380853,71,16,married,rented,no,Financial_Analyst,Akola,Maharashtra,6,10,0
97250,826681,78,4,married,rented,yes,Analyst,Ongole,Andhra_Pradesh,4,14,0
39898,4742685,38,2,single,rented,yes,Petroleum_Engineer,Guntakal,Andhra_Pradesh,2,12,0
33517,8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
56779,2389351,62,5,single,norent_noown,no,Analyst,Rajkot,Gujarat,5,14,0
30505,1044096,72,3,single,rented,no,Fashion_Designer,Pimpri-Chinchwad,Maharashtra,3,10,0
12595,8929282,36,19,single,rented,no,Computer_hardware_engineer,Mumbai,Maharashtra,3,12,0
70489,8143086,22,3,single,rented,no,Flight_attendant,Barasat,West_Bengal,3,11,1
33197,1944232,23,20,single,rented,no,Fashion_Designer,Bhalswa_Jahangir_Pur,Delhi,14,13,0
82719,9585722,37,18,single,rented,yes,Comedian,Jalandhar,Punjab,14,11,0
51880,74741,59,14,single,rented,yes,Graphic_Designer,Vellore,Tamil_Nadu,6,11,1
71573,3420288,71,16,single,rented,no,Architect,Guna,Madhya_Pradesh,4,14,0
43104,9197013,71,9,single,rented,no,Physician,Suryapet,Telangana,6,11,0
2665,6892122,68,4,single,rented,no,Technology_specialist,Kharagpur,West_Bengal,4,13,0
14047,2499018,24,15,single,rented,no,Magistrate,Motihari[34],Bihar,8,13,1
19342,2145278,47,9,single,rented,yes,Firefighter,Anantapuram[24],Andhra_Pradesh,8,10,0
55082,6834194,67,19,single,rented,yes,Comedian,Mango,Jharkhand,4,12,0
80594,5785401,27,20,single,rented,no,Firefighter,Ambala,Haryana,8,13,0
86118,4240357,58,2,single,rented,yes,Designer,Bangalore,Karnataka,2,12,0
61252,6105581,53,14,single,rented,no,Civil_engineer,Bareilly,Uttar_Pradesh,3,13,0
67402,4939745,39,6,single,rented,yes,Architect,Aizawl,Mizoram,3,11,0
96447,3411403,43,14,single,rented,no,Magistrate,Tumkur,Karnataka,6,14,0
84019,7750486,43,10,single,rented,no,Designer,Haridwar,Uttarakhand,10,10,0
19990,3619689,41,7,single,rented,yes,Fashion_Designer,Nellore[14][15],Andhra_Pradesh,7,10,0
99430,8613069,38,14,single,rented,no,Software_Developer,Bokaro,Jharkhand,5,14,0
53227,7806795,68,20,single,rented,yes,Technology_specialist,Satna,Madhya_Pradesh,9,10,0
96484,5250888,30,10,single,rented,no,Statistician,Raebareli,Uttar_Pradesh,10,13,0
65785,3443292,68,15,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,5,12,0
46694,2715204,62,18,single,rented,yes,Consultant,Nagpur,Maharashtra,9,12,0
36947,1753313,60,17,single,rented,no,Fashion_Designer,Rourkela,Odisha,14,10,0
58506,6904654,32,13,single,rented,no,Analyst,Barasat,West_Bengal,11,10,0
49392,1006338,67,1,single,rented,yes,Engineer,Howrah,West_Bengal,1,14,0
98206,2167931,58,13,married,rented,no,Secretary,Erode[17],Tamil_Nadu,9,11,0
72215,5839084,35,20,single,rented,yes,Secretary,Jamshedpur,Jharkhand,10,10,0
40573,2813026,68,17,single,rented,yes,Analyst,Guntakal,Andhra_Pradesh,5,14,0
38289,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
14149,3327853,51,10,single,rented,yes,Drafter,Rewa,Madhya_Pradesh,3,12,0
3830,2726309,21,13,single,rented,yes,Secretary,Agra,Uttar_Pradesh,10,11,0
82224,2915711,53,7,married,rented,no,Technical_writer,Amroha,Uttar_Pradesh,7,14,0
62465,3054126,65,19,single,owned,yes,Physician,Bahraich,Uttar_Pradesh,11,14,0
97016,2366869,27,7,married,norent_noown,yes,Air_traffic_controller,Madanapalle,Andhra_Pradesh,7,10,0
55890,9612896,30,9,single,rented,yes,Statistician,Bhimavaram,Andhra_Pradesh,5,14,0
37555,8245315,30,12,single,rented,no,Magistrate,Raurkela_Industrial_Township,Odisha,4,11,0
48953,8633347,27,4,single,rented,no,Microbiologist,Aizawl,Mizoram,4,14,0
63980,5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10,0
62092,3393343,39,2,single,rented,yes,Drafter,Buxar[37],Bihar,2,13,0
89887,4539857,43,4,single,rented,no,Politician,Buxar[37],Bihar,4,14,0
9862,3611839,55,20,single,rented,no,Civil_servant,Aurangabad[39],Bihar,10,12,0
77409,6889369,27,9,single,rented,no,Civil_engineer,Jaunpur,Uttar_Pradesh,4,12,0
82678,1011117,22,11,single,rented,no,Magistrate,Dindigul,Tamil_Nadu,8,14,0
11635,753735,45,1,single,rented,no,Lawyer,Nizamabad,Telangana,1,11,0
33825,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,1
43694,6128207,43,5,single,owned,no,Statistician,Kishanganj[35],Bihar,5,14,0
53722,5697725,46,0,single,rented,no,Surveyor,Burhanpur,Madhya_Pradesh,0,11,0
49130,4683990,33,9,single,rented,yes,Physician,Panihati,West_Bengal,9,11,0
30704,3495631,56,18,single,rented,no,Microbiologist,Malegaon,Maharashtra,3,13,0
25543,1514337,58,8,single,rented,yes,Firefighter,Hospet,Karnataka,8,13,0
75929,4445947,53,17,single,rented,no,Technology_specialist,Coimbatore,Tamil_Nadu,4,14,1
41596,296613,23,3,single,rented,yes,Designer,Miryalaguda,Telangana,3,13,0
81307,4543268,32,17,single,rented,no,Flight_attendant,Tenali,Andhra_Pradesh,3,13,0
46724,7537350,52,12,single,rented,yes,Software_Developer,Karawal_Nagar,Delhi,11,13,0
88272,1100548,49,3,single,rented,yes,Technical_writer,Surat,Gujarat,3,10,1
75756,9352887,53,6,single,rented,yes,Technical_writer,Muzaffarnagar,Uttar_Pradesh,6,11,0
44053,422892,59,7,single,rented,yes,Biomedical_Engineer,Satara,Maharashtra,7,10,0
41045,2833907,61,11,married,rented,no,Librarian,Karimnagar,Telangana,6,12,0
66519,978225,72,0,single,rented,yes,Industrial_Engineer,Salem,Tamil_Nadu,0,13,0
33642,3876672,55,12,single,rented,no,Engineer,Ramagundam[27],Telangana,11,12,1
98377,4915986,45,13,single,rented,yes,Technician,Alwar,Rajasthan,13,14,0
7463,8964405,67,15,single,rented,no,Surgeon,Kavali,Andhra_Pradesh,8,10,0
88591,8785845,69,8,single,rented,no,Civil_engineer,Jodhpur,Rajasthan,6,14,1
73989,4804143,24,16,single,rented,yes,Civil_engineer,Bhatpara,West_Bengal,8,11,0
44427,9591777,40,7,single,rented,no,Geologist,Madhyamgram,West_Bengal,7,11,0
69009,2133633,79,3,single,rented,no,Hotel_Manager,Mira-Bhayandar,Maharashtra,3,12,0
92301,340075,45,0,single,rented,no,Industrial_Engineer,Bulandshahr,Uttar_Pradesh,0,13,1
76600,803487,50,14,single,rented,no,Surgeon,Madurai,Tamil_Nadu,6,14,0
4982,7712137,34,5,single,rented,yes,Official,Pune,Maharashtra,5,11,0
54653,3069692,47,19,single,norent_noown,no,Software_Developer,Sultan_Pur_Majra,Delhi,5,11,0
